,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
752,pomegranatethug,@sandyjim14 don't u dare subtweet me again,943757967807021056,sandyjim14,I got new retainers and I literally sound like Stacy from Zoey 101 :/,943757649019002880
753,DuncanSmithNBA,@AE_Hutchinson Hope she doesn’t subtweet you like George Hill subtweeted the Kings.,943756609821597696,AE_Hutchinson,Sometimes I just want to have normal dialogue #onhere and the other person just has to be right. It’s too bad.,943746773545136128
754,maddiereinhart,@TimDillon is this a subtweet because we were talking about the call of duty wwii trailers last night 🙄🙄🙄,943746441876348928,TimDillon,"I know it’s become the popular trend over the last few years, but I’m not a fan of live-action trailers for video games.",943706562006155264
755,SummerLaverdure,@mikeythelittle @NTS_2000 By the way this isn't a subtweet at any one person here but it's definitely a subtweet at… https://t.co/ai56DjSDSB,943745349440671744,mikeythelittle,The fandom is not a popularity contest. Just stop,943511223294980099
756,AlexisBlanc0,@1SpenceUnderGod First of all.. stop trying to throw it back to old skoo twitter and subtweet me lol second go to bed fam ! 🙄😂,943744404547813376,1SpenceUnderGod,😐She called me 👴🏽 so from now on all my messages will start w/ 👴🏽,943742769838747649
757,ImKensei,@AltPuppy I swear to god if this is a subtweet smh,943743507470127104,AltPuppy,"Why are people so hungry for vapor's cock, I don't understand",943650926845247488
758,evanbrandhagen,@ClaudiaKent3803 I hate when people subtweet me,943743376133734400,ClaudiaKent3803,Stupid stupid stupid stupid stupid stupid stupid stupid,943738250203500544
759,KenadiTaylor,@Khashie can u pls not subtweet me,943738048960798720,Khashie,At the end of the day you really have to love your REAL meme friends vs the ones who scroll past em and like the most recent ones,943723448307671040
760,Bennnett4,@_Aleishab I feel like this was a subtweet styll wanna bring out the Boxing gloves or something let me know 🥊,943736708859916288,_Aleishab,"I cannot wait for the tweets of:
- New year new me
- This year has taught me so much... yet nothing has changed about you since 2012 😴",943700446367158272
761,ainedillane,@2pacDumbledore I love a good subtweet,943732964134879232,2pacDumbledore,"Use him
Abuse him
Lose him",943731078296162304
762,addieuwu,@raewrs i feel like this is a subtweet @ me,943725108836880384,raewrs,if you're gonna call yourself my friend then intentionally do shit that bothers me/hurts me you can fuck off with your fake bullshit,943724127160012801
763,CamehZoR,@obie_kanobie Ez subtweet. 11/10,943724434250260485,obie_kanobie,You really do learn who truly cares about you when something tragic happens...,943719620325888000
764,LHensley_1,@JalyssaGibson I’m assuming this is a subtweet directed toward me?,943719249763295233,JalyssaGibson,Craving another peanut butter milkshake in the worst way 🤤,943596827911380992
765,huypho_,@vincentevoid Thx for the subtweet,943716407002333185,vincentevoid,loving the “ur mcm” tweets im seeing on the tl tonight. sorry to everyone who has to see me RTing them,943716123681452033
766,DeAnnaJanell10,"@queenkaeee This a subtweet, bish?",943716289054429184,queenkaeee,I hate how good my memory is because I get so tired of repeating myself to people who don’t retain info as well lol,943715932085653506
767,BigBeefyMac,"@Neeerts Have you considered talking to your hairline, or are you just gonna subtweet about it?",943711917754998794,Neeerts,I have a receding hairline and this is entirely unfair,943593277441310720
768,propigxxx,@ZakIsBoring @IronGayX87 Sorry maybe I tweetered the wrong subtweet Im talking to the one who screams I’m gay at th… https://t.co/WJ3aDAMaNQ,943708959910875136,ZakIsBoring,👏🏼 STOP 👏🏼 DONATING 👏🏼 TO 👏🏼 THE 👏🏼SALVATION 👏🏼ARMY 👏🏼,943496169896009729
769,PraiseZeus,@MuthaFuknMichie @tmrob3 Oh wow I'm glad I came to Twitter for the subtweet party losers 🖕,943708267565502465,MuthaFuknMichie,Is my friend Jeremy alive?,943685625005461504
770,randlechris,@helenbholmes nice subtweet,943705293631799296,helenbholmes,no offense but why is everyone on the internet 30,943704747823026176
771,ElfaHassan_,@Omer_Singer A3tbira subtweet!??,943703946048278529,Omer_Singer,مهر البنت مفروض يكون حسب وزنها لانو انا ما ممكن ادفع لي 200 مليون في سلك اقاشي,943611253506957314
772,kasem_noubani,@farisismail_ We don’t subtweet @ em,943703746445565952,farisismail_,Will never understand how people can be so ungrateful like dayumm,943702869261381632
773,Outis169,@liljohnnyjones1 Nice subtweet!,943703140993503232,liljohnnyjones1,Pro-tip: constantly quote-tweeting your opponent's replies so that other people in the convo don't see your replies? That's coward-tier.,943698396879183872
774,aftod27,@laurenmannaise i said i was sorry don’t subtweet me,943702982717247489,laurenmannaise,everyone suddenly forgets how to have a conversation when i need something but when they need something it’s completely different,943681953328398337
775,gertiecraig,@alainajacques Is this a subtweet? I feel attacked,943702205424656385,alainajacques,"do you ever just sit back &amp; think like damn, my friends are amazing... cuz same",943691543445233664
776,eRa_Hyd,@sparseho or i just don't care about your irrelevant opinion subtweet me again homie. Ill catch it everytime,943701141929410561,sparseho,Hit em with facts and they never hit back,943700940485480448
777,kaylarayannn,@uncletremax i already know u dontgotta subtweet,943700903554465797,uncletremax,there’s something divine in you.,943695409305731073
778,flightlessnico,@AshorIord is this a subtweet,943700060856045568,AshorIord,If your tweet doesn't get 10 likes in a minute then delete it goat,943699830014013441
779,joshgreenberg23,@couurtkneee Sick subtweet,943694912591220736,couurtkneee,The year is 2006 you’re in the backseat of your parents mini van listening to Runaway Love on your iPod Nano thinking “relatable”,943693903802327041
780,money_meehan,@g_deezy33 i’m honored by the subtweet,943692692441223168,g_deezy33,"Ladies let’s a play a game, if I get 3 DMs I’ll deactivate my account",943676293094232065
781,206uwmike,@temanrt4 Did you subtweet your mom earlier,943692268359135232,temanrt4,It’s almost 11 here im so confused.,943690232653807617
782,Bitman_BR,"@ViscounKosaka in freeing you from *your misery.   If anyone decides to Quote my tweet above or subtweet it fml

RI… https://t.co/JnxUmBSvPP",943691720809635840,ViscounKosaka,"""you're sick? maybe you should just stop being sick""",943634758596165633
783,DavidGN40,@Nicolate_ebook Didn't know youbwere made to subtweet Etika damn https://t.co/HibnDmaxXo,943689740716351488,Nicolate_ebook,crazy nigga find your steam what do you enjoy seein...,943689049814036480
784,funaunt95,@Shay_Moneyy this is me revealing i don’t know quite what a subtweet is,943689357956960257,Shay_Moneyy,Catching up with someone I haven’t seen in 4 months. Realizing 4 months ago I was 100% living in a delusional state,943688370923827200
785,funaunt95,@Shay_Moneyy Omg is this a subtweet,943688895039987718,Shay_Moneyy,Catching up with someone I haven’t seen in 4 months. Realizing 4 months ago I was 100% living in a delusional state,943688370923827200
786,mikeharmanos,"@dick_nixon Howard Caine (Major Hochstetter) was from Nashville.  Played a mean banjo in real life. 

And yes, subtweet about Douthat.",943685060284203008,dick_nixon,"The thing is, every German on ""Hogan's Heroes"" was a Jew.",943682624102588417
787,bruminger,@JWH1895 @dick_nixon It’s a subtweet. I forgot about whom. Most likely douthat,943683352443400192,dick_nixon,"The thing is, every German on ""Hogan's Heroes"" was a Jew.",943682624102588417
788,iminbeastmode,@_Tempo11 @TheBoydP I know a subtweet when I see one!...,943679910035386368,_Tempo11,Nothing badass about a man who has to hide his twitter account from his wife.,943497448625864704
789,bloodbornekart,@vanitysruler what's it called when you subtweet yourself again,943677532041248768,vanitysruler,man with over 60 hours in DMC4;SE doesnt know how to play dante at all,943677275165179904
790,ApplyOW,@AngelKnivez i have no feelings for people who subtweet,943676008091308032,AngelKnivez,I have no feeling for ethots that sit up there and calls people hard R's on a daily and expect you to feel sorry for them.,943649025621757953
791,NANP00P,@CloutGangChris nice subtweet Chris,943675160346943488,CloutGangChris,"Weird woke up knowing that my team of ""Rsps Pkers"" is bullying a bunch of disabled veteran grandpas lul.",943635572102443009
792,devinveglia21,@allexabrown How you gunna subtweet someone when they can’t even see it?,943674757794357248,allexabrown,That block button is really handy y’all 😭,943671276287098881
793,lucusfeez,@aaustinstone Is this a subtweet of me sending Trixie snaps???? Because I'm not sorry,943673957017899009,aaustinstone,"Unless the concert is Taylor Swift pls don’t send me 87 snaps of it, thank u",943672806289674242
794,Erin_Niebuhr,@geezy00 Is this a subtweet at me,943673818681311232,geezy00,I am so inspired by people who are unapologetically themselves,943672893547909120
795,julescerv107,@kaitlyn_esch such a subtweet @ society,943673100003983360,kaitlyn_esch,Do ppl not realize that you can go back and take the filters/words off your saved pics on Snapchat????,943672955417985025
796,yarncatss,@ruddev_luke i accidentally break my glasses to get called out for it in a subtweet .. smh,943673039215984640,ruddev_luke,people who always have a small blur enabled are not real developers,943672565062549504
797,AlecksVG,@TheMustardChef Doesn't this kinda count as a subtweet,943666363565989888,TheMustardChef,I'm so fucking h e a t e d,943664356377575425
798,FSMKGaznor,@FlamingClaw I feel as if this is a personal attack even though this is a subtweet meant for someone else,943665811507564546,FlamingClaw,imagine being bad at Sonic Unleashed AND fighting games,943665441314140160
799,princessemoji,@GinnyMcCoo plus you should know you don’t have to subtweet me just yell in my face,943665276029231104,GinnyMcCoo,anyone else get irrationally annoyed at social media posts pleading for people to be nice to each other,943663100393291777
800,Zahzu,"@xenthyl --And 2. If we're gonna talk about being polite, then please just tweet me and not subtweet, haha. I wasn'… https://t.co/i2hPYGRv1m",943665212007251968,xenthyl,untag people who arent involved if ur gonna have an argument through comments for the love of heck,943651072442228736
801,Zahzu,"@xenthyl Assuming this is a subtweet @ me, and 1. I apologise! With the way Twitter changed, not only do you no lon… https://t.co/USytg1LRTq",943664586053640192,xenthyl,untag people who arent involved if ur gonna have an argument through comments for the love of heck,943651072442228736
802,ZipaDeeDoooDa,@Pontifex Did you just subtweet @realDonaldTrump,943663627961339904,Pontifex,"Heaven doesn’t value what you have, but what you give.",943458460989042693
803,BekahHolowatch,@martinaamarieee Martina don’t subtweet me,943663576643862528,martinaamarieee,"""shoot your shot""... such bull:(",943644159222587394
804,SarahBaldridge2,@klesmoves Is this a subtweet bc ok,943662979266072577,klesmoves,when People who don’t truly know anything about rap music or culture act like we care about your opinions 🤦‍♂️,943594516178751490
805,McFlyy__,"@PaigeSecosky No need to subtweet next time ma, I️ know what’s good",943662204519411713,PaigeSecosky,"I always am creeping on my followers, and y’all are straight up 🔥🔥🔥",943652037115465728
806,jakemiaczynski,@lydiajoyharris girl i KNOW you didn’t just subtweet me https://t.co/HsFPRYqMat,943659938445955072,lydiajoyharris,if all you ever post on your stories is screenshots of what music you’re listening to i WILL delete you!!!!!!,943658315023863810
807,freddyscott,@Bradymatthews13 don't subtweet me,943655252569575427,Bradymatthews13,If your phone chime is a honking horn over and over again as the plane is still taxiing and you don’t put it on silent? You’re a dick...,943654296012410881
