,accuser_username,subtweet_evidence,subtweet_evidence_id,subtweeter_username,alleged_subtweet,alleged_subtweet_id
2111,deerfright,"@emophasing OH IS HE REALLY
he once vagued me for pointing out his transphobia too and i treasure that subtweet like its an award",948383591771361281,emophasing,Of COURSE y*ffables is all up in arms abt the feral discourse.,948383008377237504
2112,TotesnotSola,@shinryuwu could you not subtweet me thanks,948382378648535040,shinryuwu,why don’t you shove your big fat cock in your mouth and make me shut up,948382237233364992
2113,heartsdolanss,@RyanAbe major subtweet but i love it,948379624337178625,RyanAbe,when an 18 year old is more mature than a 22 year old...🐸☕️,948064250983010304
2114,Bill_Patterson1,@SaintNick_23 Just @rLeone23 next time don’t subtweet him,948378230565883904,SaintNick_23,Worst time of the year all the new year new me people clog the gym for 2 weeks,948375106203549696
2115,kevcatsound,@cryanmullen This is a subtweet about me,948376902884057090,cryanmullen,I swear to god gays are the most. 🙄🙄🙄,948376374120611841
2116,supersonic_jen,@ThatCarlGuy Don't ever subtweet me again Kyle,948375925212745735,ThatCarlGuy,It rules that evil people can just consume nothing but Big Macs and Coke and live forever.,948375696463757312
2117,MrTravisClark,"@LLQJ206 You don’t have to subtweet me, Quincy.  I’m right here.",948375881747128320,LLQJ206,If they went camping as a kid and they are white then chances are they did improv as an adult. Don’t debate me,948375309631410179
2118,guajardo172,@alondris_m Can I subtweet you?,948375175380242433,alondris_m,Subtweeting me is stupid you have my number you can call or text it 🤷🏽‍♀️,948373330675011584
2119,Pesce07,@HoldenEastwood Is this a lowes subtweet?,948372786627608576,HoldenEastwood,"Creating a password these days is so wild. They be out here making you use 3000 characters, 88 symbols and a slight hint of Morse code",948360814922223616
2120,Yelix,@gabriellejwhite brutal subtweet of ham chat,948372491709353984,gabriellejwhite,"Group chat: *30 people just typing “beef”*
Me: You guys are my best friends",948372351929999360
2121,Joabyjojo,@pdstafford sorry pat i'll remember to let you subtweet in peace next time,948372434830290944,pdstafford,A year ago people were calling me alarmist for bringing up nuclear fears. #justsaying,948369720410976257
2122,LindsayACross,@eileen_mai This is not a subtweet of anyone. https://t.co/jWhFKedhFV,948371630631174144,eileen_mai,"If you always have to email your clients to apologize that their morning deliverables will be late, maybe you need to get to work earlier?",948202534363172869
2123,__emilystultz,@bear4prez2020 Sad your first tweet was a subtweet abt me I see how you having a twitter is abt to go,948370186331213824,bear4prez2020,what type female says fucked up shit in front ya family and acts like its okay?,948365021041582081
2124,Styl_oh,@maltyhops trying to drop the D on me with this subtweet,948369476868751360,maltyhops,any guitar player will tell you drop D is the most sexual tuning,948369343917813760
2125,feverxxdream,@GlobalDanceElec The subtweet lmao,948367616229326850,GlobalDanceElec,"Happy ""Let me bitch about the Coachella lineup"" day! Hope all of you are doing fantastic. 😂💀🎉🎊",948366073958621184
2126,FlynnTheElk,@FoxedItUp Don’t subtweet me dad,948365466065518592,FoxedItUp,When you tell an elk they’re all ‘bark and no bite’ is it better to say... ‘all antlers and no charge?’ #FurryDadJokes,948323192178987008
2127,hiitslex,@chris_andrade97 Omg I drank out of a plastic water bottle in front of you 5 hours ago is this a subtweet,948364273562079234,chris_andrade97,Leave plastic water bottles in 2017,948362102661701632
2128,wizzyrea,@hbraum heh that's not a subtweet. #everyoneknows,948364153298698240,hbraum,Subtweet. It sure would be nice if this platform followed its own rules about accounts that post threats of violence.,948362721807839232
2129,seoknnin,@uzaimaki is this a subtweet at ur sister in law,948363834896547840,uzaimaki,Imagine being newly married and trying to make drama bc someone removed you from Instagram :/,948357499874246656
2130,cepedaycole,@__triggahh___ Is this a subtweet Ashley?:0,948363598509862912,__triggahh___,"i don’t understand why you are so pressed about this topic, like hop off of my business bruh dang🙄",948361548556328960
2131,OzoosYT,@meltedfrisbee bella how come every time you show affection on twitter it's always a subtweet,948363228505092096,meltedfrisbee,I LOVE KATELYNN SO MUCH &lt;33333,948362752375967746
2132,beardmanface,@rdl1023 Don't subtweet @chrisp1130 😂😂,948362559761108992,rdl1023,You should see how enraged most of the middle-aged men and women are at work that there's plastic forks in the staff cafe.,948267054875992064
2133,itstety,"@david_andres69 CAN YOU NOT 

subtweet",948359376670138368,david_andres69,"WHY THE HELL IS THIS GIRL SO MF

perfect",948358893687615488
2134,Sicilian_FRx,"@MENAGfCrusade I hope this is a subtweet of the usual suspects, because they’re out of control rn",948359012134871041,MENAGfCrusade,Not a big fan of the tl rn,948358696639197184
2135,svaki_dani,@SazDiggity does this count as a subtweet? 👀,948352750148116480,SazDiggity,"Subtweeting is staying in 2017, right?",948351948264235008
2136,TannerLippold,@humanversionn This feels like a subtweet at me 👀,948351912256163840,humanversionn,Please stop asking me where the drop is in my songs,948341841136705537
2137,Dr_FalKoopa,@techagent Is this a Logan Paul subtweet,948351398395109377,techagent,if you try too hard to become internet famous it will backfire spectacularly.,948350396073893893
2138,jedijamesdean,@JEllis1313 Sure I buy that.... NOT. That was a total subtweet towards me. 🤪,948350384602525701,JEllis1313,Nobody laughs at your jokes when you’re ugly.,947998747535036416
2139,grazedgray,"@mariish___ Please dont subtweet, I know this is directed towards my tweet lmao. Just hope you know I wasn’t seriou… https://t.co/hrzbGPAAc6",948350187990208513,mariish___,people get triggered so easily yikes 💀,948347622229774337
2140,atomiclust,@MissZindzi Don't subtweet me.,948349559503167488,MissZindzi,"""I got a thing... nbd tho"" ~ woman who just won a Pulitzer",948348714476867584
2141,gatorboyosteve,@Jackamacka1 10/10 would subtweet again,948346059096391680,Jackamacka1,omg i actually like this song but i have to insult an entire genre before saying anything positive about it,948345691914555394
2142,abcardenas98,"@ThrashOlivia Damn bitch, if you were gonna subtweet you could’ve made it a little less obvious😂",953775428673601538,ThrashOlivia,"you think you’re so cool bc your body count is so high, but you’re 20 and all your bodies are like 14",953761915376939008
2143,treyzingis,@TheJakeChristie @andrebarrera @ryne_jones you should definitely subtweet ryne,953773344058494976,TheJakeChristie,"I resent the three or four people I now follow who are soccer fans because I get confused at every other tweet with ""Spurs"" in it.",953765657488887808
2144,HardlyHanzo,@yakinikuwizard dont subtweet,953771829923123200,yakinikuwizard,"keith: I'm gonna play whoever is top tier, idc about this lore and shit 
also keith: damn this pink anime bitch is fine that's my bae now",953739908157460480
2145,vanessadlgarza,@hxchanz is this a fckin subtweet,953763718646571009,hxchanz,where the 6ft+ women at,953763479420157952
2146,ballinwallin04,@Jesstrihey I feel like the younger generation uses Twitter often. Mainly to talk shit about others and subtweet one another.,953763488211619841,Jesstrihey,Haven’t been on twitter since 2013 - made a new account then hacked back into this one.. What do people tweet these days? #lost #politics,952336746225823746
2147,_swammi,@endshark don't subtweet me omg,953763363477078018,endshark,You ever watch an artist kinda just burn out and disappear and you wonder what happened? That kinda just feels like me these days haha.,953751988725891072
2148,avismall,@SeanLavery omg did the target of this subtweet graduate from the esteemed Medill program?,953763212113170433,SeanLavery,J-schools pivoted to brand management ~5 years ago and we're about to reap the benefits of that particular ethos.,953760542551871495
2149,Moth_xD,@DaaN1014 oooooooo shit subtweet,953762522355716096,DaaN1014,fucking hell some people change around others,953762132620963841
2150,tkriv94,"@kaytarm Okay first of all; is it a subtweet if you tell me it is a subtweet. 

Second; Good. Bye. Karmann. https://t.co/F7B4BCewYD",953757556467470343,kaytarm,"Sometimes, I really love antagonizing my friends over the stupidest things. Especially if it involves their profession.",953749590322372614
2151,Jakebowen1596,@nikjohson I think you subtweet more than most women*,953757488310079488,nikjohson,Idc what you do or what you have to say I ain’t going anywhere..🤷🏻‍♂️,953749206044422151
2152,AhsanTanoli,@Sharbat_0 stop subtweet chat. DM aur whatsapp hotay hain is ke liye 😃,953753941946355712,Sharbat_0,What about you say it openly...,953743081819590661
2153,Eribiiax,@RapioSmite If you wanna play the subtweet game rapio then let’s have it!!,953751299446706177,RapioSmite,When Eribiiax sub tweets about your operation mission tweets about ranked on twitter 😒,953751061919133697
2154,KNJ091294,@knj_WAV no bc i like to be petty and subtweet,953749731095687168,knj_WAV,yall ever block back when someone blocks you so they can’t talk shit about you and the things you tweet,953749330615259136
2155,unbibs,@jpatrickdwyer did u jus subtweet the sun ?,953747860734005248,jpatrickdwyer,some may be blind to your light but that doesn’t make it any less bright,953746866222624768
2156,npanttt,@samikunz when u subtweet about me 😻,953747486887133184,samikunz,i love my ds girls so much 💛☀️,953728245546889216
2157,bea_ker,@danieltownes Hurtful subtweet,953745804136562688,danieltownes,I really hope this new year new you thing pans out coz up till now I’ve thought you’re a massive c*nt.,953473195197247490
2158,deAnnafecteau_,@_SOULUTION Omg as you subtweet yourself 😂,953745724877008896,_SOULUTION,The most connecticut thing you can do is sit on an old park bench for a photo,953743468756692993
2159,msu_dad,@wicklUND_notAND Is this what a subtweet is???,953743634796511232,wicklUND_notAND,"“When in doubt, lobotomy it out” -a quote from me. 
Why do I say things...",953088681333665793
2160,SteeleHisHeart,@RPPraise Isn’t it like a subtweet? 🤔,953735870359769088,RPPraise,"Am I the only one confused by ""air"" tweets? 😶",953733785257787393
2161,katrina_rxse,@StephenTries subtweet at alfie,953732238029611009,StephenTries,Don't think I could ever trust a person that prefers white chocolate,953732108966678528
2162,SpideyPrivate,@thatsthewave Is this a subtweet,953730709688119301,thatsthewave,"Playing persona 5 at a shockingly slow pace even though it's your favourite game, that's the wave",953730580683763712
2163,PatrickDearden,@Lambooooo__ Is this is a subtweet on @lolianxiety,953729232106065922,Lambooooo__,I don’t need her I don’t need him fuck it I’ll do it myself 🎵🎶,953728612515172352
2164,PoPo_Castillo,@parker_aIIen don’t subtweet urself,953724486682951680,parker_aIIen,white girls love bringing their starbucks and mug of oatmeal to 8ams,953676332205973505
2165,tchurch22,@notgwenStefani I feel like this is a subtweet but it’s also the truth so 🤷🏻‍♂️,953721953298386945,notgwenStefani,Talking to people via shared Google Doc projects is 2018 Harry Potter talking to Voldemort via Tom Riddle's diary.,953704207164624898
2166,EricaFails,@bettyfelon Lore subtweet?,953718013433323520,bettyfelon,there are a lot of amazing podcasts out there that are probably better off never doing live shows 🙆🏻‍♀️🙆🏻‍♀️🙆🏻‍♀️,953693215307255808
2167,asthejoeflies,@FreequentFlyr Isn't your subtweet bragging about BTC tanking basically the same as subtweet bragging about BTC skyrocketing?,953716667477045249,FreequentFlyr,S&amp;P is up 86% month-over-month (denominated in BTC),953716112319041536
2168,turtleheadjoe,@kllrbnny Is this a subtweet?,953714774378012672,kllrbnny,How annoying would it be if I tweeted about what a fantastic song Bad Fish is every time I listen to it?,953713377418907649
2169,blackcoat,@matociquala subtweet game on point,953714622590214145,matociquala,"I am way too busy writing to have time for conspiracies. 

Some of us out here have careers.",953714564281008128
2170,Chevyguy20015,@ShawnBlackburn5 Don't subtweet me,953713148393123840,ShawnBlackburn5,You might need a smaller bike seat.,953711847051546624
2171,freepabl0,@UberFacts Is this a subtweet?,953712986392289281,UberFacts,Females in the animal kingdom often use passive-aggressiveness to solve problems with their sexual rivals.,953707747085881345
